iter	Logloss
1513	0.1979545297
1514	0.1979359403
1515	0.1979279795
1516	0.1979098004
1517	0.1978984717
1518	0.1978912192
1519	0.1978817986
1520	0.1978751039
1521	0.1978455962
1522	0.1978391144
1523	0.1978308513
1524	0.1978229471
1525	0.1978169412
1526	0.1978000558
1527	0.1977937203
1528	0.1977618092
1529	0.197735029
1530	0.1977285803
1531	0.1977216267
1532	0.1977101354
1533	0.1976952266
1534	0.1976856063
1535	0.1976811247
1536	0.1976639866
1537	0.1976519396
1538	0.1976473447
1539	0.1976004935
1540	0.197594775
1541	0.1975764459
1542	0.1975670579
1543	0.1975611674
1544	0.1975571339
1545	0.1975222268
1546	0.1974897644
1547	0.1974815629
1548	0.1974541257
1549	0.1974436295
1550	0.1974357892
1551	0.1974275271
1552	0.197408108
1553	0.19739889
1554	0.1973938251
1555	0.1973751945
1556	0.197368206
1557	0.1973620147
1558	0.1973416869
1559	0.1973359343
1560	0.1973271802
1561	0.1973200115
1562	0.1973097714
1563	0.1973013514
1564	0.1972889975
1565	0.1972817927
1566	0.1972733222
1567	0.1972486301
1568	0.1972426723
1569	0.1972305917
1570	0.1972222651
1571	0.1972170113
1572	0.1972093627
1573	0.1971948126
1574	0.1971868403
1575	0.1971468112
1576	0.1971168228
1577	0.1971001508
1578	0.197094006
1579	0.1970869869
1580	0.197079762
1581	0.1970736735
1582	0.1970660372
1583	0.1970384862
1584	0.1970050353
1585	0.1969959304
1586	0.1969851065
1587	0.1969642865
1588	0.1969528665
1589	0.1969458724
1590	0.1969393595
1591	0.1969330495
1592	0.1969268313
1593	0.196907611
1594	0.1968993487
1595	0.1968863061
1596	0.1968806359
1597	0.1968717241
1598	0.1968663913
1599	0.1968527386
1600	0.1968442805
1601	0.1968389149
1602	0.1968335716
1603	0.1968264353
1604	0.1968203264
1605	0.1968120409
1606	0.1968031655
1607	0.1967740414
1608	0.1967557546
1609	0.1967477662
1610	0.1967394342
1611	0.1967082567
1612	0.196688144
1613	0.1966572401
1614	0.1966269366
1615	0.1966085876
1616	0.1965911995
1617	0.1965770814
1618	0.1965676761
1619	0.1965503468
1620	0.1965198212
1621	0.1965093055
1622	0.1964980506
1623	0.1964881741
1624	0.1964782978
1625	0.1964601902
1626	0.1964431521
1627	0.1964165046
1628	0.196402476
1629	0.196395856
1630	0.1963815384
1631	0.196368711
1632	0.1963558444
1633	0.1963491066
1634	0.1963179314
1635	0.1963045233
1636	0.1962845381
1637	0.1962766915
1638	0.1962669552
1639	0.1962609786
1640	0.1962517485
1641	0.1962360081
1642	0.1962285256
1643	0.1962115369
1644	0.1962052798
1645	0.196191424
1646	0.1961811062
1647	0.196166849
1648	0.1961596133
1649	0.1961387925
1650	0.1961130221
1651	0.1961006776
1652	0.1960851362
1653	0.1960734664
1654	0.1960465818
1655	0.1960292613
1656	0.196015855
1657	0.1960068495
1658	0.1959840578
1659	0.1959699417
1660	0.1959619927
1661	0.1959532596
1662	0.1959396455
1663	0.195925619
1664	0.1958816528
1665	0.1958742601
1666	0.1958470053
1667	0.1958306828
1668	0.1958257574
1669	0.1958060162
1670	0.1957963088
1671	0.1957870225
1672	0.1957652488
1673	0.1957574327
1674	0.1957170085
1675	0.1957012438
1676	0.1956871377
1677	0.1956778923
1678	0.1956351987
1679	0.195623244
1680	0.1956165338
1681	0.1956090304
1682	0.1955967918
1683	0.1955848895
1684	0.1955734231
1685	0.195561382
1686	0.1955383823
1687	0.1955096528
1688	0.1954991667
1689	0.1954885764
1690	0.1954771627
1691	0.1954691464
1692	0.1954477174
1693	0.1954353877
1694	0.1954276598
1695	0.1953837419
1696	0.1953759624
1697	0.1953678856
1698	0.1953246959
1699	0.1953146199
1700	0.1953090354
1701	0.1952766722
1702	0.1952718346
1703	0.1952521808
1704	0.1952309071
1705	0.195225241
1706	0.1952196345
1707	0.1951870619
1708	0.195182171
1709	0.1951749003
1710	0.195160686
1711	0.1951187898
1712	0.1951033904
1713	0.1950953526
1714	0.1950543616
1715	0.1950475369
1716	0.1950399614
1717	0.1950235802
1718	0.1950142653
1719	0.1950010751
1720	0.1949953703
1721	0.1949897361
1722	0.1949832595
1723	0.1949758093
1724	0.1949687424
1725	0.1949576422
1726	0.1949469698
1727	0.1949417217
1728	0.1949114008
1729	0.1948927096
1730	0.1948874279
1731	0.1948766454
1732	0.1948710728
1733	0.1948599789
1734	0.1948437304
1735	0.1948296324
1736	0.1948234016
1737	0.1948035818
1738	0.1947774524
1739	0.1947700833
1740	0.194758167
1741	0.1947485309
1742	0.1947443277
1743	0.1947324318
1744	0.1947195512
1745	0.1947047925
1746	0.1946865114
1747	0.1946726737
1748	0.1946600899
1749	0.1946514469
1750	0.1946408198
1751	0.1946357751
1752	0.1946263504
1753	0.1946181423
1754	0.1946098157
1755	0.1945864425
1756	0.1945704705
1757	0.1945536014
1758	0.1945476761
1759	0.1945397517
1760	0.1945016341
1761	0.1944931673
1762	0.1944783328
1763	0.1944282621
1764	0.1944229465
1765	0.1943983118
1766	0.1943808591
1767	0.194344798
1768	0.194285705
1769	0.1942791512
1770	0.1942715672
1771	0.1942602962
1772	0.1942530279
1773	0.1942293732
1774	0.1942239298
1775	0.1941905571
1776	0.1941771158
1777	0.1941700409
1778	0.194158048
1779	0.1941293208
1780	0.1940667983
1781	0.1940273677
1782	0.1939852887
1783	0.1939745147
1784	0.1939709191
1785	0.193958082
1786	0.1939389564
1787	0.1939017043
1788	0.1938849849
1789	0.1938658532
1790	0.1938342878
1791	0.1937984926
1792	0.1937815209
1793	0.1937712279
1794	0.1937633514
1795	0.1937489171
1796	0.1937355611
1797	0.1937030145
1798	0.1936947735
1799	0.1936879418
1800	0.1936771527
1801	0.1936610618
1802	0.1936473444
1803	0.1936368514
1804	0.1936143799
1805	0.1936029637
1806	0.1935930659
1807	0.193585811
1808	0.1935755759
1809	0.1935654547
1810	0.1935505675
1811	0.193544341
1812	0.193538201
1813	0.1935305872
1814	0.1935259767
1815	0.193519477
1816	0.1935130455
1817	0.1935033228
1818	0.1934949933
1819	0.1934814545
1820	0.1934740192
1821	0.1934628209
1822	0.1934560564
1823	0.1934502925
1824	0.1934280883
1825	0.1934173896
1826	0.1934121017
1827	0.1934055991
1828	0.1933960457
1829	0.1933907455
1830	0.193385323
1831	0.1933788268
1832	0.1933739292
1833	0.1933598708
1834	0.1933527048
1835	0.1933446899
1836	0.1933366565
1837	0.1933289067
1838	0.1933182264
1839	0.193294046
1840	0.1932802352
1841	0.1932576292
1842	0.1932452841
1843	0.1932376127
1844	0.1932248693
1845	0.1932168864
1846	0.1932069233
1847	0.1932010357
1848	0.1931955548
1849	0.1931725824
1850	0.1931658558
1851	0.1931553946
1852	0.1931461136
1853	0.1931301558
1854	0.1931223585
1855	0.1931183277
1856	0.1931111279
1857	0.1931040155
1858	0.1930880623
1859	0.1930481203
1860	0.1930144085
1861	0.1930034029
1862	0.192989626
1863	0.1929778453
1864	0.1929652056
1865	0.1929437139
1866	0.1929116188
1867	0.1928758381
1868	0.1928632667
1869	0.1928513669
1870	0.1928264089
1871	0.1928166483
1872	0.1927948264
1873	0.192784279
1874	0.1927731487
1875	0.1927648637
1876	0.1927541221
1877	0.1927398063
1878	0.1927260202
1879	0.1926996898
1880	0.1926896651
1881	0.1926792142
1882	0.1926743127
1883	0.1926651665
1884	0.1926558012
1885	0.1926448352
1886	0.1926373293
1887	0.1926219213
1888	0.1926149092
1889	0.1926073524
1890	0.1925997879
1891	0.1925947551
1892	0.1925743957
1893	0.1925671415
1894	0.192561137
1895	0.1925549004
1896	0.1925460102
1897	0.1925373853
1898	0.1925295496
1899	0.1925248764
1900	0.1925053491
1901	0.1924746442
1902	0.1924689391
1903	0.1924614158
1904	0.1924422908
1905	0.1924318425
1906	0.1924248002
1907	0.1924205838
1908	0.1924136868
1909	0.1924082956
1910	0.1923901649
1911	0.1923831382
1912	0.1923793879
1913	0.1923672794
1914	0.1923591944
1915	0.1923521594
1916	0.1923467966
1917	0.19234262
1918	0.1923355556
1919	0.1923301879
1920	0.1923235058
1921	0.1923147865
1922	0.1923074656
1923	0.1922902516
1924	0.1922763373
1925	0.1922365266
1926	0.1922246081
1927	0.192212669
1928	0.1922014575
1929	0.1921912589
1930	0.1921874612
1931	0.1921807456
1932	0.1921707165
1933	0.1921627922
1934	0.1921545786
1935	0.1921461102
1936	0.1921354401
1937	0.1921295053
1938	0.1921203555
1939	0.1920930321
1940	0.1920844086
1941	0.1920678988
1942	0.1920605515
1943	0.1920535875
1944	0.192048429
1945	0.1920391696
1946	0.1920273639
1947	0.192019913
1948	0.19201182
1949	0.1920035296
1950	0.1919879957
1951	0.1919629328
1952	0.1919522267
1953	0.1919430225
1954	0.1919332247
1955	0.1919289592
1956	0.1919210901
1957	0.1919141936
1958	0.1918985417
1959	0.1918918844
1960	0.1918745464
1961	0.1918603505
1962	0.1918515321
1963	0.191843336
1964	0.1918217267
1965	0.1917978363
1966	0.1917670645
1967	0.1917593673
1968	0.1917523831
1969	0.1917402254
1970	0.1917296349
1971	0.1917182613
1972	0.1917062179
1973	0.1916964238
1974	0.1916897964
1975	0.1916811825
1976	0.1916721464
1977	0.1916575613
1978	0.1916495161
1979	0.1916442786
1980	0.1916352369
1981	0.1916223637
1982	0.1916037972
1983	0.1915913386
1984	0.1915778199
1985	0.1915678496
1986	0.1915498293
1987	0.1915214752
1988	0.1915134831
1989	0.1915017952
1990	0.1914875081
1991	0.1914691518
1992	0.1914596009
1993	0.1914521955
1994	0.1914428895
1995	0.1914308869
1996	0.1914223789
1997	0.1914134649
1998	0.191402339
1999	0.1913942015
2000	0.1913895455
2001	0.1913777886
2002	0.1913705975
2003	0.1913661762
2004	0.1913316585
2005	0.1913168536
2006	0.1913066141
2007	0.1912758051
2008	0.191265562
2009	0.1912546039
2010	0.1912458425
2011	0.1912408825
2012	0.1912370247
2013	0.191227019
2014	0.1912167325
2015	0.1912064823
2016	0.1912005488
2017	0.1911895651
2018	0.1911849547
2019	0.1911763564
2020	0.1911634401
2021	0.1911561691
2022	0.191151173
2023	0.1911435412
2024	0.1911360987
2025	0.1911295331
2026	0.1911226866
2027	0.1911156263
2028	0.1911081746
2029	0.1911030122
2030	0.1910957569
2031	0.1910829964
2032	0.1910766876
2033	0.1910609076
2034	0.1910558627
2035	0.1910406114
2036	0.1910280824
2037	0.1910078155
2038	0.191001344
2039	0.1909928595
2040	0.1909844226
2041	0.1909675047
2042	0.1909553448
2043	0.1909488789
2044	0.1909372566
2045	0.1909283485
2046	0.1909222956
2047	0.1909137016
2048	0.1909072493
2049	0.1909013824
2050	0.1908920988
2051	0.1908767655
2052	0.1908546886
2053	0.1908459556
2054	0.1908377119
2055	0.1908171566
2056	0.1908090705
2057	0.1907947752
2058	0.1907830952
2059	0.1907722169
2060	0.1907676031
2061	0.1907631471
2062	0.1907552483
2063	0.1907502573
2064	0.1907457172
2065	0.1907362048
2066	0.1907286882
2067	0.1907179503
2068	0.1907123948
2069	0.190702953
2070	0.1906965705
2071	0.1906905399
2072	0.1906829627
2073	0.1906773729
2074	0.1906709849
2075	0.1906588397
2076	0.1906529046
2077	0.1906452034
2078	0.1906366768
2079	0.1906310904
2080	0.1906156591
2081	0.1906032433
2082	0.1905979666
2083	0.1905919988
2084	0.1905868235
2085	0.1905790921
2086	0.1905548958
2087	0.1905446058
2088	0.190537815
2089	0.1905228662
2090	0.1905155527
2091	0.1905051035
2092	0.1904981935
2093	0.1904863089
2094	0.1904803281
2095	0.1904733996
2096	0.1904571399
2097	0.1904404431
2098	0.1904354147
2099	0.1904184731
2100	0.1904064545
2101	0.1904022057
2102	0.1903847137
2103	0.1903773432
2104	0.1903694611
2105	0.1903635087
2106	0.1903575213
2107	0.1903505944
2108	0.1903360905
2109	0.1903278303
2110	0.1903229947
2111	0.1903196273
2112	0.1903152478
2113	0.1903065272
2114	0.1902540022
2115	0.1902454606
2116	0.1902350538
2117	0.1902280091
2118	0.1902081224
2119	0.1901927936
2120	0.1901661772
2121	0.1901571201
2122	0.1901399823
2123	0.1901355314
2124	0.1901195217
2125	0.1901121378
2126	0.1900966177
2127	0.1900882684
2128	0.1900653812
2129	0.1900585983
2130	0.1900497736
2131	0.1900426784
2132	0.1900266174
2133	0.1900158273
2134	0.1900102688
2135	0.1900031357
2136	0.1899867602
2137	0.1899677257
2138	0.1899588804
2139	0.1899531458
2140	0.1899383081
2141	0.1899238014
2142	0.1899194522
2143	0.1899151003
2144	0.1899059696
2145	0.1898961943
2146	0.1898911032
2147	0.1898847074
2148	0.1898779011
2149	0.1898559522
2150	0.1898511586
2151	0.1898459774
2152	0.1898404728
2153	0.189830579
2154	0.18982342
2155	0.1898067628
2156	0.1898023129
2157	0.1897905161
2158	0.1897683447
2159	0.1897541791
2160	0.1897491246
2161	0.1897403913
2162	0.1897265154
2163	0.1897193663
2164	0.1897133144
2165	0.1897037512
2166	0.1897006786
2167	0.1896928377
2168	0.1896867848
2169	0.1896797353
2170	0.1896718373
2171	0.1896578746
2172	0.1896508129
2173	0.1896424563
2174	0.1896299199
2175	0.1896127543
2176	0.1895924231
2177	0.1895863775
2178	0.1895784451
2179	0.1895728355
2180	0.1895574377
2181	0.1895505053
2182	0.1895446115
2183	0.1895382876
2184	0.1895289518
2185	0.1895234236
2186	0.1895161619
2187	0.1894921432
2188	0.1894813936
2189	0.1894627227
2190	0.1894566237
2191	0.1894498191
2192	0.1894448798
2193	0.1894392194
2194	0.1894341944
2195	0.189422837
2196	0.1894158187
2197	0.18940935
2198	0.189404518
2199	0.1893942665
2200	0.1893921047
2201	0.189383919
2202	0.1893798586
2203	0.1893648523
2204	0.1893586425
2205	0.1893531441
2206	0.1893287351
2207	0.1892979215
2208	0.1892908159
2209	0.1892844487
2210	0.1892659677
2211	0.1892480288
2212	0.1892307792
2213	0.1892224135
2214	0.1892077596
2215	0.1891928281
2216	0.1891817928
2217	0.1891618887
2218	0.1891409036
2219	0.1891304303
2220	0.1891098485
2221	0.1891025371
2222	0.189087844
2223	0.1890842312
2224	0.189077188
2225	0.189067648
2226	0.1890610794
2227	0.1890565711
2228	0.1890454989
2229	0.1890281071
2230	0.1890172234
2231	0.1890090636
2232	0.1889984189
2233	0.1889937024
2234	0.1889818333
2235	0.1889738594
2236	0.1889494902
2237	0.1889410284
2238	0.1889341162
2239	0.1889274183
2240	0.1889224374
2241	0.1889167382
2242	0.1889049348
2243	0.1888999499
2244	0.1888966183
2245	0.188889083
2246	0.1888775316
2247	0.1888704986
2248	0.1888653742
2249	0.1888588487
2250	0.1888475132
2251	0.1888322216
2252	0.1888105469
2253	0.1888036374
2254	0.1887936466
2255	0.1887838162
2256	0.188774716
2257	0.1887634405
2258	0.188755866
2259	0.188749482
2260	0.1887442216
2261	0.1887390286
2262	0.1887238676
2263	0.1887206889
2264	0.1887062457
2265	0.1886977976
2266	0.1886868812
2267	0.1886763565
2268	0.1886689002
2269	0.1886591028
2270	0.1886525519
2271	0.1886391824
2272	0.1886306512
2273	0.1886175575
2274	0.1886047981
2275	0.1885965103
2276	0.1885898285
2277	0.1885771564
2278	0.1885584042
2279	0.1885495293
2280	0.188545483
2281	0.1885409683
2282	0.1885218067
2283	0.1885168464
2284	0.1885068339
2285	0.1885029907
2286	0.1884986528
2287	0.1884906289
2288	0.1884688252
2289	0.1884549637
2290	0.1884488738
2291	0.1884362413
2292	0.1884331607
2293	0.1884234602
2294	0.1884159007
2295	0.1884096415
2296	0.188404108
2297	0.1883998885
2298	0.1883948318
2299	0.1883840251
2300	0.1883790256
2301	0.1883695576
2302	0.1883504382
2303	0.1883438585
2304	0.1883365229
2305	0.1883328047
2306	0.1883274872
2307	0.1883205192
2308	0.1883137872
2309	0.1883046545
2310	0.1882996204
2311	0.1882958507
2312	0.1882904028
2313	0.1882837717
2314	0.188280164
2315	0.1882730732
2316	0.1882678566
2317	0.1882599192
2318	0.1882519872
2319	0.1882441555
2320	0.1882389533
2321	0.188221313
2322	0.188214699
2323	0.188208942
2324	0.1882013423
2325	0.1881969165
2326	0.1881896689
2327	0.1881851132
2328	0.1881778003
2329	0.1881688292
2330	0.1881619829
2331	0.1881559101
2332	0.1881511002
2333	0.1881463533
2334	0.1881394376
2335	0.1881357952
2336	0.1881282572
2337	0.1881133689
2338	0.1881072152
2339	0.1881004578
2340	0.1880838491
2341	0.1880787825
2342	0.1880728353
2343	0.1880659195
2344	0.1880607296
2345	0.1880571832
2346	0.1880517235
2347	0.1880481884
2348	0.1880431156
2349	0.1880362715
2350	0.1880258197
2351	0.1880225685
2352	0.1880168138
2353	0.1879988264
2354	0.1879908502
2355	0.1879832163
2356	0.187975251
2357	0.1879695769
2358	0.187963346
2359	0.1879578485
2360	0.1879501137
2361	0.1879421437
2362	0.1879334941
2363	0.1879241956
2364	0.1879187359
2365	0.187912563
2366	0.1879073682
2367	0.1879027505
2368	0.1878972079
2369	0.1878927499
2370	0.1878882994
2371	0.187881616
2372	0.1878772188
2373	0.1878714105
2374	0.1878662645
2375	0.1878589533
2376	0.1878484611
2377	0.1878437653
2378	0.1878246346
2379	0.1878140585
2380	0.1878074443
2381	0.1877999217
2382	0.1877954137
2383	0.1877897624
2384	0.1877849618
2385	0.187775701
2386	0.1877672991
2387	0.1877529011
2388	0.1877469747
2389	0.1877378099
2390	0.1877289062
2391	0.1877123415
2392	0.1877067909
2393	0.1876995576
2394	0.1876936132
2395	0.1876885134
2396	0.1876836697
2397	0.1876796971
2398	0.1876714077
2399	0.1876613713
2400	0.1876560373
2401	0.1876517566
2402	0.1876456839
2403	0.1876390414
2404	0.1876331276
2405	0.1876252194
2406	0.1876172805
2407	0.1876136247
2408	0.1876091933
2409	0.187603291
2410	0.187582365
2411	0.1875781892
2412	0.1875543678
2413	0.1875430202
2414	0.1875297348
2415	0.1875229506
2416	0.1875173992
2417	0.187513031
2418	0.1875034194
2419	0.1874962727
2420	0.1874908494
2421	0.1874838437
2422	0.1874741609
2423	0.1874684539
2424	0.1874547046
2425	0.1874500888
2426	0.1874380117
2427	0.1874328365
2428	0.1874269375
2429	0.1874221385
2430	0.1874139166
2431	0.1874088764
2432	0.1874035382
2433	0.187398617
2434	0.1873911987
2435	0.18738128
2436	0.1873767559
2437	0.1873668301
2438	0.1873581262
2439	0.1873465589
2440	0.1873393139
2441	0.1873315466
2442	0.1873229423
2443	0.1873177514
2444	0.1873082894
2445	0.1873048661
2446	0.1872946746
2447	0.1872877373
2448	0.1872821165
2449	0.1872615093
2450	0.1872501451
2451	0.187241313
2452	0.187235575
2453	0.1872247434
2454	0.1872204289
2455	0.1872105391
2456	0.1872048612
2457	0.1871939209
2458	0.1871896622
2459	0.1871841056
2460	0.1871781491
2461	0.1871707695
2462	0.187165904
2463	0.187158589
2464	0.187151892
2465	0.1871466663
2466	0.1871409905
2467	0.1871328133
2468	0.187126781
2469	0.1871168739
2470	0.1871033333
2471	0.1870981731
2472	0.1870902262
2473	0.1870804714
2474	0.1870742525
2475	0.1870646034
2476	0.1870593494
2477	0.1870462771
2478	0.1870385128
2479	0.1870266954
2480	0.1870215817
2481	0.1870165094
2482	0.1870113968
2483	0.1870008146
2484	0.18699519
2485	0.1869890507
2486	0.1869851526
2487	0.1869792186
2488	0.1869730873
2489	0.1869689377
2490	0.1869621362
2491	0.1869573503
2492	0.1869405105
2493	0.1869334352
2494	0.1869230717
2495	0.1869063124
2496	0.1869005311
2497	0.1868950659
2498	0.1868913235
2499	0.1868854737
2500	0.186881443
2501	0.1868741245
2502	0.1868690718
2503	0.1868623423
2504	0.1868547649
2505	0.1868477307
2506	0.186834
2507	0.1868265141
2508	0.1868092369
2509	0.1868047079
2510	0.1867971475
2511	0.1867913109
2512	0.186785299
2513	0.1867674802
2514	0.186734558
2515	0.1867280416
2516	0.1867220976
2517	0.1867139371
2518	0.1867037963
2519	0.1866972054
2520	0.1866942916
2521	0.1866885646
2522	0.1866813774
2523	0.1866770038
2524	0.1866708485
2525	0.1866652532
2526	0.1866588604
2527	0.1866498413
2528	0.1866394292
2529	0.1866327641
2530	0.186627451
2531	0.1866234595
2532	0.1866162097
2533	0.1866087199
2534	0.1866037317
2535	0.1865901843
2536	0.1865843846
2537	0.1865801938
2538	0.1865759706
2539	0.1865708213
2540	0.186567028
2541	0.1865623693
2542	0.1865555481
2543	0.1865525451
2544	0.1865443476
2545	0.1865364473
2546	0.1865304002
2547	0.1865245673
2548	0.1865139569
2549	0.1865084607
2550	0.1864989034
2551	0.1864893554
2552	0.1864807391
2553	0.1864655432
2554	0.1864523785
2555	0.1864443128
2556	0.1864387868
2557	0.1864328098
2558	0.186428072
2559	0.186423271
2560	0.1864144191
2561	0.1864069873
2562	0.1864015703
2563	0.1863957894
2564	0.1863904309
2565	0.1863876246
2566	0.186383019
2567	0.1863787502
2568	0.1863740731
2569	0.1863697538
2570	0.1863666484
2571	0.1863569549
2572	0.1863511582
2573	0.1863464225
2574	0.1863419743
2575	0.1863331864
2576	0.1863258324
2577	0.1863124022
2578	0.1862994675
2579	0.1862927327
2580	0.1862864063
2581	0.1862822879
2582	0.1862770848
2583	0.1862694093
2584	0.1862660589
2585	0.1862621221
2586	0.186258146
2587	0.186252685
2588	0.1862437723
2589	0.1862285611
2590	0.1862232159
2591	0.1862147523
2592	0.1862117881
2593	0.1862065424
2594	0.186199123
2595	0.1861945224
2596	0.1861848748
2597	0.186178999
2598	0.1861701439
2599	0.1861611266
2600	0.186157428
2601	0.1861484304
2602	0.186143099
2603	0.1861359876
2604	0.186132005
2605	0.1861240306
2606	0.186119992
2607	0.1861145236
2608	0.1861026917
2609	0.1860972266
2610	0.1860904553
2611	0.1860784186
2612	0.1860738712
2613	0.1860591222
2614	0.1860510292
2615	0.1860413899
2616	0.1860335144
2617	0.1860277919
2618	0.1860212091
2619	0.1860168572
2620	0.1860073195
2621	0.1860012074
2622	0.1859933399
2623	0.1859895103
2624	0.1859838878
2625	0.1859780105
2626	0.1859665051
2627	0.1859605762
2628	0.1859514807
2629	0.1859471688
2630	0.1859434568
2631	0.1859379441
2632	0.1859338215
2633	0.1859273331
2634	0.1859086363
2635	0.1859034729
2636	0.1858959984
2637	0.1858899327
2638	0.1858839644
2639	0.1858765093
2640	0.1858694917
2641	0.1858665441
2642	0.1858603512
2643	0.1858528845
2644	0.1858472013
2645	0.1858422366
2646	0.1858369476
2647	0.185832722
2648	0.1858238306
2649	0.1858182057
2650	0.1858128021
2651	0.1858006994
2652	0.1857955447
2653	0.1857916974
2654	0.1857870679
2655	0.185782118
2656	0.1857724193
2657	0.1857672173
2658	0.185751566
2659	0.1857464229
2660	0.1857420937
2661	0.1857360725
2662	0.1857274076
2663	0.1857198613
2664	0.1857130738
2665	0.1857071598
2666	0.1857025767
2667	0.1856979688
2668	0.1856873841
2669	0.1856811369
2670	0.1856766607
2671	0.1856669101
2672	0.1856577316
2673	0.1856539219
2674	0.1856478219
2675	0.1856390072
2676	0.1856341356
2677	0.1856262265
2678	0.1856187223
2679	0.185610564
2680	0.185601037
2681	0.1855965471
2682	0.1855871877
2683	0.185582102
2684	0.1855753537
2685	0.1855551881
2686	0.1855500619
2687	0.1855452475
2688	0.1855390777
2689	0.1855346468
2690	0.1855294918
2691	0.1855232669
2692	0.1855171408
2693	0.1855125431
2694	0.1855042157
2695	0.1854998055
2696	0.1854933756
2697	0.1854865376
2698	0.1854776861
2699	0.1854739326
2700	0.1854695334
2701	0.1854576433
2702	0.1854535474
2703	0.1854480111
2704	0.1854451083
2705	0.1854374522
2706	0.1854283657
2707	0.1854214387
2708	0.1854157809
2709	0.1854089569
2710	0.1854030009
2711	0.1853975741
2712	0.1853912409
2713	0.1853865847
2714	0.1853806677
2715	0.1853758623
2716	0.1853708552
2717	0.1853666678
2718	0.1853592887
2719	0.1853500742
2720	0.1853451326
2721	0.1853323555
2722	0.1853246743
2723	0.1853209233
2724	0.1853137303
2725	0.1853096081
2726	0.1853031978
2727	0.1852957068
2728	0.1852902799
2729	0.1852713712
2730	0.1852631632
2731	0.1852565914
2732	0.1852477889
2733	0.1852424985
2734	0.1852357742
2735	0.1852264149
2736	0.1852210807
2737	0.1852126749
2738	0.1851943953
2739	0.185188305
2740	0.1851822334
2741	0.1851741455
2742	0.1851688928
2743	0.1851617346
2744	0.1851590827
2745	0.1851552655
2746	0.1851493805
2747	0.1851438775
2748	0.1851374959
2749	0.1851181633
2750	0.1851139386
2751	0.1851106643
2752	0.1851053743
2753	0.185101547
2754	0.1850950418
2755	0.1850901423
2756	0.185085494
2757	0.1850808228
2758	0.185076336
2759	0.1850692757
2760	0.1850644568
2761	0.1850476499
2762	0.1850396005
2763	0.1850322019
2764	0.185019971
2765	0.1850035906
2766	0.1849982629
2767	0.1849942361
2768	0.1849862006
2769	0.1849826041
2770	0.1849723845
2771	0.1849658711
2772	0.1849620728
2773	0.1849555456
2774	0.1849507049
2775	0.1849459297
2776	0.1849296368
2777	0.1849200333
2778	0.184914337
2779	0.1849098473
2780	0.1849007721
2781	0.1848916881
2782	0.1848644011
2783	0.1848537553
2784	0.184849468
2785	0.1848379141
2786	0.1848312355
2787	0.1848243666
2788	0.1848201378
2789	0.1848158127
2790	0.1848109896
2791	0.1847937826
2792	0.1847843956
2793	0.1847796927
2794	0.1847720271
2795	0.1847661457
2796	0.1847599178
2797	0.1847528543
2798	0.1847476294
2799	0.1847401685
2800	0.1847362787
2801	0.1847308189
2802	0.1847253358
2803	0.1847207518
2804	0.1847156634
2805	0.1847100996
2806	0.1847055236
2807	0.1847009667
2808	0.1846883603
2809	0.1846812259
2810	0.1846780436
2811	0.1846695357
2812	0.184662264
2813	0.1846579677
2814	0.1846534082
2815	0.1846453044
2816	0.1846378758
2817	0.1846332934
2818	0.1846294198
2819	0.1846215162
2820	0.1846168659
2821	0.1846121133
2822	0.1846091095
2823	0.184604543
2824	0.1845971372
2825	0.1845932093
2826	0.1845831767
2827	0.1845762699
2828	0.1845700097
2829	0.1845656773
2830	0.184559105
2831	0.1845532055
2832	0.1845459279
2833	0.1845400623
2834	0.1845306464
2835	0.1845239422
2836	0.1845201535
2837	0.1845145083
2838	0.184506775
2839	0.1844992203
2840	0.1844933121
2841	0.1844888896
2842	0.1844733752
2843	0.1844666844
2844	0.1844589099
2845	0.1844534882
2846	0.1844482994
2847	0.1844384861
2848	0.1844341315
2849	0.1844257342
2850	0.1844223637
2851	0.1844189533
2852	0.1844147204
2853	0.1844105362
2854	0.1844060727
2855	0.1844021094
2856	0.1843943271
2857	0.18439075
2858	0.1843862479
2859	0.1843761876
2860	0.1843677588
2861	0.1843580398
2862	0.1843518581
2863	0.1843455707
2864	0.1843312945
2865	0.1843268056
2866	0.1843229752
2867	0.184318634
2868	0.1843139405
2869	0.1843048252
2870	0.1842991725
2871	0.1842920234
2872	0.1842823907
2873	0.1842783614
2874	0.1842737916
2875	0.1842679571
2876	0.184263124
2877	0.1842522322
2878	0.1842470921
2879	0.1842421396
2880	0.1842370573
2881	0.1842321403
2882	0.1842259802
2883	0.1842204274
2884	0.1842047533
2885	0.1841990161
2886	0.1841893773
2887	0.1841826928
2888	0.1841784689
2889	0.1841721231
2890	0.1841649992
2891	0.1841535877
2892	0.1841455937
2893	0.1841405831
2894	0.1841355833
2895	0.184127542
2896	0.1841223314
2897	0.184115926
2898	0.1841110874
2899	0.1840938833
2900	0.1840863549
2901	0.1840810435
2902	0.1840736427
2903	0.1840677746
2904	0.184062395
2905	0.1840570721
2906	0.1840534073
2907	0.1840382603
2908	0.1840296561
2909	0.18402253
2910	0.1840151935
2911	0.1840106869
2912	0.1840062332
2913	0.184002523
2914	0.1839981815
2915	0.1839938159
2916	0.1839888936
2917	0.1839738643
2918	0.1839699575
2919	0.1839654498
2920	0.1839597009
2921	0.1839535717
2922	0.1839470059
2923	0.1839408299
